State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
AL,2020,February,12 month-ending,Number of Drug Overdose Deaths,772,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,798
AL,2020,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,February,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,February,12 month-ending,Number of Deaths,53422,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,February,12 month-ending,Percent with drugs specified,81.86528497,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,February,12 month-ending,Cocaine (T40.5),,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,February,12 month-ending,Methadone (T40.3),,100,0.224626558,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,Number of Drug Overdose Deaths,754,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,779
AL,2020,January,12 month-ending,Cocaine (T40.5),,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,Heroin (T40.1),,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,Methadone (T40.3),,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,January,12 month-ending,Number of Deaths,53128,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,January,12 month-ending,Percent with drugs specified,80.90185676,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.216458365,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,Cocaine (T40.5),,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,Percent with drugs specified,84.00435256,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,July,12 month-ending,Methadone (T40.3),,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,Number of Deaths,56638,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,Heroin (T40.1),,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,July,12 month-ending,Number of Drug Overdose Deaths,919,100,0.213637487,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,949
AL,2020,June,12 month-ending,Cocaine (T40.5),,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,June,12 month-ending,Methadone (T40.3),,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,June,12 month-ending,Number of Drug Overdose Deaths,902,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,931
AL,2020,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,June,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,June,12 month-ending,Percent with drugs specified,84.70066519,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,June,12 month-ending,Number of Deaths,55299,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,June,12 month-ending,Heroin (T40.1),,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.204343659,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,Heroin (T40.1),,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,Number of Drug Overdose Deaths,791,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,817
AL,2020,March,12 month-ending,Number of Deaths,53503,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,Percent with drugs specified,83.18584071,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.,**,
AL,2020,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,Methadone (T40.3),,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,Cocaine (T40.5),,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
AL,2020,March,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.216810272,Alabama,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
